time	sap_flux	sap_flux_err	pdcsap_flux	pdcsap_flux_err
1799.2771735715567	15321477.0	416.21738	15410163.0	421.4628
1799.2785624715013	15326743.0	416.288	15416640.0	421.53427
1799.279951371446	15330752.0	416.33847	15428191.0	421.5854
1799.2813402713907	15327308.0	416.30994	15419212.0	421.55652
1799.2827291713347	15319580.0	416.18164	15408304.0	421.42657
1799.2841180712796	15323269.0	416.2343	15411841.0	421.47995
1799.2855069712243	15321636.0	416.2215	15413065.0	421.46695
1799.286895871169	15319297.0	416.19598	15415430.0	421.4411
1799.2882847711137	15320839.0	416.21863	15416900.0	421.46402
1799.2896736710575	15325442.0	416.26535	15417102.0	421.51135
1799.2910625710024	15308976.0	416.0411	15398547.0	421.2843
1799.2924514704816	15314093.0	416.12314	15402959.0	421.36737
1799.2938403704263	15317464.0	416.1608	15408535.0	421.40546
1799.295229270371	15307473.0	416.01776	15398967.0	421.26062
1799.2966181703148	15325817.0	416.27505	15422836.0	421.52115
1799.2980070702595	15314494.0	416.12585	15414070.0	421.37012
1799.2993959702042	15319655.0	416.19296	15413251.0	421.43805
1799.300784870149	15315619.0	416.13864	15421403.0	421.38306
1799.302173770094	15309616.0	416.05188	15405301.0	421.2952
1799.303562669572	15313298.0	416.10394	15419045.0	421.34793
1799.3049515695168	15311302.0	416.0738	15412859.0	421.31738
1799.3063404694615	15312906.0	416.1014	15414490.0	421.34534
1799.3077293694062	15308808.0	416.04233	15408457.0	421.28552
1799.309118269351	15312559.0	416.09872	15425643.0	421.34262
1799.310507169295	15305107.0	415.98932	15414894.0	421.23184
1799.311896068774	15312381.0	416.08148	15421744.0	421.32513
1799.3132849687188	15302054.0	415.95306	15409209.0	421.19516
1799.3146738686635	15311395.0	416.07706	15424393.0	421.3207
1799.3160627686082	15305288.0	416.00357	15422156.0	421.24628
1799.3174516685524	15312055.0	416.0966	15431100.0	421.34048
1799.3188405680314	15300350.0	415.9266	15423397.0	421.16833
1799.320229467976	15309374.0	416.04572	15428176.0	421.28894
1799.3216183679208	15299767.0	415.9304	15417938.0	421.17218
1799.3230072678655	15304769.0	415.97733	15422415.0	421.2197
1799.324396167344	15298917.0	415.9102	15428382.0	421.15173
1799.3257850672887	15301806.0	415.94052	15424738.0	421.18243
1799.3271739672334	15304331.0	415.9854	15435634.0	421.2279
1799.328562867178	15301145.0	415.95175	15433286.0	421.1938
1799.3299517666571	15299972.0	415.95587	15439333.0	421.19797
1799.3313406666014	15303360.0	415.97702	15439791.0	421.2194
1799.332729566546	15300455.0	415.93423	15440245.0	421.1761
1799.334118466025	15304847.0	415.99158	15447193.0	421.2341
1799.3355073659698	15296952.0	415.8793	15429737.0	421.12042
1799.3368962659144	15299876.0	415.95468	15433265.0	421.19675
1799.338285165393	15290609.0	415.80072	15427297.0	421.04086
1799.3396740653377	15301620.0	415.9484	15438711.0	421.19037
1799.3410629652824	15293343.0	415.83313	15437103.0	421.0737
1799.3424518647614	15297782.0	415.89606	15436747.0	421.1374
1799.343840764706	15301945.0	415.95688	15456510.0	421.199
1799.3452296646499	15299906.0	415.927	15455868.0	421.16876
1799.3466185641291	15298820.0	415.90787	15449585.0	421.14935
1799.348007464074	15286276.0	415.73785	15423576.0	420.97723
1799.349396363553	15296610.0	415.90042	15443068.0	421.14185
1799.3507852634978	15294673.0	415.86313	15442275.0	421.10406
1799.3521741634415	15294486.0	415.85275	15446527.0	421.09354
1799.3535630629206	15287518.0	415.7709	15434372.0	421.01068
1799.3549519628655	15289875.0	415.78625	15436238.0	421.0262
1799.3563408623447	15294667.0	415.86298	15442875.0	421.1039
1799.3577297622894	15285539.0	415.7401	15431890.0	420.9795
1799.3591186622332	15288207.0	415.76535	15441115.0	421.00507
1799.3605075617122	15300754.0	415.9342	15459849.0	421.17603
1799.361896461657	15285914.0	415.74503	15439836.0	420.98447
1799.3632853611361	15287149.0	415.753	15432671.0	420.99252
1799.364674261081	15286544.0	415.75455	15434485.0	420.9941
1799.3660631605592	15288708.0	415.8127	15438785.0	421.053
1799.3674520605039	15285667.0	415.74387	15441013.0	420.9833
1799.368840959983	15294159.0	415.8534	15447107.0	421.0942
1799.3702298599276	15283026.0	415.7052	15435053.0	420.94415
1799.3716187594066	15282699.0	415.68518	15433030.0	420.9239
1799.3730076593508	15288264.0	415.7675	15436730.0	421.00723
1799.3743965588299	15276925.0	415.61774	15432743.0	420.85556
1799.3757854587745	15281220.0	415.67236	15429403.0	420.9109
1799.3771743582536	15280268.0	415.66296	15433286.0	420.9014
1799.3785632581983	15283121.0	415.71155	15431655.0	420.9506
1799.3799521576768	15280513.0	415.66342	15434636.0	420.90186
1799.3813410576215	15281063.0	415.69003	15435911.0	420.92877
1799.3827299571012	15280051.0	415.65973	15426613.0	420.8981
1799.3841188565805	15279942.0	415.66995	15430393.0	420.90848
1799.3855077565242	15280607.0	415.6638	15438831.0	420.90222
1799.3868966560028	15283973.0	415.71283	15436085.0	420.95187
1799.3882855559475	15281021.0	415.68695	15434222.0	420.92566
1799.389674455427	15276519.0	415.63565	15419772.0	420.8737
1799.391063355372	15274482.0	415.5975	15417953.0	420.8351
1799.3924522548502	15272366.0	415.564	15428345.0	420.80115
1799.3938411543288	15279333.0	415.68564	15438198.0	420.92432
1799.3952300542735	15274012.0	415.6013	15427611.0	420.83893
1799.396618953753	15274040.0	415.60864	15414787.0	420.84637
1799.398007853232	15273964.0	415.57474	15412760.0	420.81204
1799.3993967531762	15273945.0	415.60703	15420112.0	420.84476
1799.4007856526546	15270970.0	415.54828	15411203.0	420.78525
1799.4021745521338	15274381.0	415.5881	15415448.0	420.82556
1799.403563452079	15271584.0	415.55243	15406941.0	420.78943
1799.404952351558	15267406.0	415.5214	15406657.0	420.758
1799.4063412510366	15274514.0	415.6008	15411403.0	420.83844
1799.4077301509803	15271238.0	415.54776	15406144.0	420.7847
1799.4091190504596	15274298.0	415.58878	15411088.0	420.82626
1799.4105079499393	15271709.0	415.55518	15411934.0	420.79224
1799.411896849884	15268221.0	415.51587	15406106.0	420.75244
1799.4132857493626	15271170.0	415.55563	15414106.0	420.7927
1799.4146746488407	15269496.0	415.52164	15404011.0	420.75824
1799.4160635483197	15269908.0	415.54355	15404764.0	420.78043
1799.4174524482653	15265259.0	415.471	15394854.0	420.707
1799.4188413477443	15269640.0	415.52667	15401763.0	420.76337
1799.420230247223	15269057.0	415.51944	15401495.0	420.75607
1799.421619146701	15274451.0	415.6002	15405017.0	420.83777
1799.4230080466457	15260669.0	415.41318	15392974.0	420.6484
1799.4243969461256	15272941.0	415.57962	15408450.0	420.817
1799.4257858456047	15258901.0	415.40683	15384389.0	420.642
1799.427174745083	15271197.0	415.54706	15400500.0	420.78403
1799.428563645027	15260993.0	415.42105	15394597.0	420.65643
1799.429952544506	15263713.0	415.46497	15389073.0	420.70087
1799.431341443986	15264897.0	415.4791	15389403.0	420.71518
1799.432730343465	15260481.0	415.40732	15386885.0	420.6425
1799.434119242943	15266498.0	415.4956	15396512.0	420.7319
1799.4355081424217	15259331.0	415.396	15392523.0	420.63104
1799.4368970423664	15259002.0	415.40775	15381556.0	420.6429
1799.4382859418463	15254319.0	415.33148	15381211.0	420.56573
1799.4396748413253	15256439.0	415.34943	15373231.0	420.5839
1799.4410637408034	15259845.0	415.39624	15382967.0	420.6313
1799.442452640282	15256848.0	415.35706	15376294.0	420.5916
1799.443841539761	15255671.0	415.34067	15372498.0	420.575
1799.4452304392407	15251182.0	415.2792	15365560.0	420.5128
1799.4466193391856	15261957.0	415.42517	15384516.0	420.66058
1799.4480082386638	15258560.0	415.40063	15373872.0	420.6357
1799.4493971381423	15253488.0	415.3223	15370908.0	420.5564
1799.4507860376214	15255930.0	415.35498	15378393.0	420.58948
1799.4521749371008	15255468.0	415.34756	15374838.0	420.582
1799.4535638365799	15259184.0	415.39844	15376576.0	420.63354
1799.4549527360584	15253261.0	415.32126	15370723.0	420.55536
1799.456341635537	15258618.0	415.39307	15370723.0	420.62808
1799.457730535016	15249735.0	415.2719	15361003.0	420.5054
1799.4591194344955	15253627.0	415.3271	15366218.0	420.56128
1799.4605083339745	15252750.0	415.30515	15366840.0	420.53906
1799.461897233453	15248688.0	415.2736	15358925.0	420.50708
1799.4632861329312	15252730.0	415.3144	15364752.0	420.54843
1799.4646750324105	15255313.0	415.3442	15370256.0	420.57858
1799.4660639318902	15253915.0	415.35214	15371038.0	420.5866
1799.4674528313692	15250972.0	415.30646	15370475.0	420.54037
1799.4688417308478	15245634.0	415.23108	15355417.0	420.46405
1799.470230630326	15243741.0	415.2058	15352168.0	420.43848
1799.471619529805	15243972.0	415.20206	15350404.0	420.43466
1799.4730084292848	15241348.0	415.1611	15348501.0	420.3932
1799.4743973287639	15257914.0	415.4027	15373137.0	420.63785
1799.4757862282424	15244075.0	415.1929	15358925.0	420.4254
1799.4771751277206	15246661.0	415.2351	15359667.0	420.46814
1799.4785640271996	15245597.0	415.22458	15356970.0	420.45746
1799.4799529266795	15246357.0	415.23166	15355438.0	420.46463
1799.4813418261585	15243265.0	415.18784	15353072.0	420.42026
1799.482730725637	15250298.0	415.27716	15360640.0	420.51068
1799.4841196251152	15247883.0	415.2519	15357794.0	420.48514
1799.4855085245943	15244077.0	415.20535	15358428.0	420.438
1799.4868974240742	15243156.0	415.18176	15358335.0	420.4141
1799.4882863235532	15237129.0	415.11978	15340205.0	420.35135
1799.4896752230313	15246858.0	415.23987	15355995.0	420.47296
1799.4910641220442	15239688.0	415.1504	15348780.0	420.3824
1799.4924530215233	15246704.0	415.2388	15356846.0	420.4719
1799.4938419210032	15240039.0	415.15143	15359962.0	420.3834
1799.4952308204822	15240694.0	415.15128	15349209.0	420.38324
1799.4966197199603	15241083.0	415.1514	15348601.0	420.38336
1799.498008619439	15240959.0	415.1623	15362481.0	420.39438
1799.499397518918	15242422.0	415.1959	15354653.0	420.4284
1799.5007864179322	15242486.0	415.17627	15354632.0	420.4085
1799.5021753174112	15238307.0	415.12985	15346808.0	420.36154
1799.5035642168893	15236295.0	415.10556	15349162.0	420.33694
1799.504953116368	15236838.0	415.09973	15346734.0	420.33102
1799.506342015847	15234754.0	415.07623	15342746.0	420.30725
1799.5077309148608	15242013.0	415.1803	15355319.0	420.41263
1799.50911981434	15231180.0	415.02628	15339667.0	420.25665
1799.5105087138184	15233768.0	415.0641	15349079.0	420.29495
1799.511897613297	15217177.0	414.85324	15325161.0	420.08142
1799.513286512776	15220145.0	414.8831	15335319.0	420.1117
1799.5146754117898	15206412.0	414.69113	15318102.0	419.91733
1799.5160643112688	15201312.0	414.63968	15326361.0	419.8652
1799.5174532107474	15190463.0	414.4983	15308411.0	419.72205
1799.5188421102257	15187626.0	414.4442	15309601.0	419.66727
1799.5202310092393	15171473.0	414.22205	15280683.0	419.44232
1799.5216199087188	15157158.0	414.03842	15265502.0	419.25638
1799.5230088081978	15149830.0	413.94138	15264976.0	419.15808
1799.5243977072107	15141094.0	413.8141	15253597.0	419.0292
1799.5257866066888	15121491.0	413.5492	15236117.0	418.761
1799.527175506168	15105640.0	413.34192	15223075.0	418.55106
1799.5285644056478	15093776.0	413.1881	15208137.0	418.39532
1799.5299533046611	15078442.0	412.9741	15188618.0	418.17862
1799.5313422041397	15062725.0	412.76166	15171710.0	417.9635
1799.5327311036178	15053492.0	412.63922	15174090.0	417.83954
1799.5341200026312	15028873.0	412.30136	15138475.0	417.4974
1799.5355089021111	15009011.0	412.02878	15117367.0	417.22137
1799.5368978015902	14998195.0	411.88065	15110641.0	417.07138
1799.538286700603	14981825.0	411.66684	15093403.0	416.85486
1799.539675600082	14961463.0	411.38498	15073578.0	416.56946
1799.5410644990955	14940078.0	411.10364	15055747.0	416.28458
1799.5424533985745	14919216.0	410.8107	15036910.0	415.98798
1799.5438422980535	14907332.0	410.66476	15023354.0	415.84018
1799.5452311970662	14878931.0	410.26147	14995658.0	415.4318
1799.5466200965454	14862350.0	410.03784	14980676.0	415.20535
1799.5480089960245	14838908.0	409.7128	14951399.0	414.87622
1799.5493978950378	14814354.0	409.37592	14921480.0	414.5351
1799.5507867945169	14797020.0	409.14767	14912504.0	414.30396
1799.5521756935293	14766234.0	408.71667	14874527.0	413.86755
1799.5535645930086	14745851.0	408.44418	14859988.0	413.5916
1799.5549534920222	14728093.0	408.20752	14853173.0	413.352
1799.5563423915012	14703069.0	407.8575	14814486.0	412.99753
1799.5577312905145	14672808.0	407.44656	14780446.0	412.58142
1799.5591201899927	14648862.0	407.12958	14765265.0	412.2604
1799.5605090894717	14625848.0	406.81155	14729255.0	411.93845
1799.561897988485	14596703.0	406.40146	14702927.0	411.52316
1799.5632868879643	14577013.0	406.1385	14689135.0	411.25687
1799.564675786978	14549811.0	405.75766	14658691.0	410.87125
1799.566064686456	14517195.0	405.33954	14618568.0	410.4478
1799.5674535854694	14492271.0	404.9703	14598298.0	410.07397
1799.5688424849484	14463549.0	404.58072	14573591.0	409.67947
1799.5702313839618	14434281.0	404.1775	14541068.0	409.27115
1799.5716202834408	14411169.0	403.8584	14513558.0	408.94803
1799.5730091824537	14384098.0	403.49524	14486528.0	408.58032
1799.574398081467	14351694.0	403.04608	14449879.0	408.1255
1799.575786980946	14326347.0	402.68985	14424463.0	407.76477
1799.5771758799594	14294183.0	402.23923	14394393.0	407.30847
1799.5785647794385	14267701.0	401.88132	14368338.0	406.94604
1799.5799536784514	14237841.0	401.4577	14336971.0	406.5171
1799.5813425779304	14200455.0	400.93225	14295034.0	405.98502
1799.5827314769438	14173052.0	400.53592	14267507.0	405.58368
1799.5841203759571	14144296.0	400.1389	14240139.0	405.18167
1799.5855092754362	14113141.0	399.70676	14206743.0	404.74405
1799.586898174449	14081737.0	399.267	14186826.0	404.29877
1799.588287073928	14052058.0	398.8548	14154734.0	403.88138
1799.5896759729414	14015630.0	398.3402	14108220.0	403.3603
1799.5910648719548	13985296.0	397.91745	14078696.0	402.93225
1799.5924537714338	13953526.0	397.4891	14049294.0	402.49844
1799.5938426704467	13921451.0	397.03903	14015432.0	402.04272
1799.59523156946	13887818.0	396.5669	13978579.0	401.56464
1799.5966204689391	13857337.0	396.1138	13950489.0	401.10583
1799.5980093679525	13821022.0	395.59915	13909618.0	400.58472
1799.5993982674315	13788407.0	395.14322	13875565.0	400.12302
1799.6007871664444	13753147.0	394.63947	13846411.0	399.6129
1799.6021760654578	13721892.0	394.20343	13807636.0	399.1714
1799.6035649644712	13682475.0	393.64203	13765261.0	398.60294
1799.6049538639502	13635294.0	392.9779	13727534.0	397.93045
1799.6063427629635	13603860.0	392.51257	13689857.0	397.4592
1799.607731661976	13563073.0	391.94266	13646838.0	396.88214
1799.6091205614553	13523999.0	391.37982	13606058.0	396.3122
1799.6105094604688	13469829.0	390.60938	13555577.0	395.53207
1799.6118983594822	13447313.0	390.27835	13527487.0	395.19684
1799.6132872584956	13390572.0	389.48663	13470692.0	394.3951
1799.6146761579737	13330890.0	388.608	13419418.0	393.50546
1799.616065056987	13307375.0	388.27875	13386813.0	393.17203
1799.6174539560006	13222392.0	387.069	13298567.0	391.94705
1799.6188428550142	13205803.0	386.82367	13289987.0	391.69864
1799.6202317544933	13113111.0	385.468	13196552.0	390.32587
1799.6216206535057	13089809.0	385.15173	13159883.0	390.0056
1799.623009552519	13009123.0	383.97525	13083141.0	388.81433
1799.6243984515324	12958144.0	383.2125	13033129.0	388.04196
1799.6257873505458	12902267.0	382.3983	12968471.0	387.21747
1799.627176250025	12820743.0	381.2009	12892560.0	386.00497
1799.6285651490377	12766884.0	380.41528	12833071.0	385.20947
1799.629954048051	12686704.0	379.25244	12752691.0	384.03198
1799.6313429470645	12623182.0	378.3204	12684168.0	383.0882
1799.6327318460778	12552264.0	377.25467	12615096.0	382.00906
1799.7938441185781	12580733.0	377.74603	12603250.0	382.50662
1799.7952330171258	12643204.0	378.6795	12672788.0	383.4518
1799.7966219161392	12712496.0	379.6896	12735768.0	384.47464
1799.798010814687	12778032.0	380.65573	12799712.0	385.45297
1799.7993997132346	12847720.0	381.6879	12876187.0	386.4981
1799.8007886122475	12915319.0	382.66736	12940361.0	387.48996
1799.8021775107952	12987444.0	383.73795	13013740.0	388.574
1799.803566409343	13045298.0	384.58765	13075456.0	389.43442
1799.8049553083563	13064185.0	384.84525	13097631.0	389.69525
1799.806344206904	13161671.0	386.26154	13194844.0	391.12943
1799.807733105451	13203403.0	386.86633	13236171.0	391.74185
1799.8091220044646	13255871.0	387.6218	13287397.0	392.5068
1799.8105109030123	13309122.0	388.3982	13340471.0	393.293
1799.81189980156	13367592.0	389.22852	13397697.0	394.13376
1799.8132887001077	13386479.0	389.50195	13424273.0	394.41064
1799.8146775991202	13437292.0	390.2313	13475096.0	395.1492
1799.8160664976679	13497675.0	391.088	13532357.0	396.0167
1799.8174553962158	13517589.0	391.37357	13557218.0	396.30588
1799.8188442947637	13557771.0	391.94705	13597162.0	396.8866
1799.820233193777	13607329.0	392.6613	13643189.0	397.6098
1799.8216220923239	13645873.0	393.20505	13690865.0	398.16043
1799.8230109908716	13684290.0	393.7543	13729798.0	398.7166
1799.8243998894193	13720993.0	394.28653	13762962.0	399.25552
1799.8257887879672	13752360.0	394.72372	13796194.0	399.69824
1799.8271776869808	13786816.0	395.21185	13835790.0	400.1925
1799.8285665855276	13820937.0	395.68808	13868430.0	400.67474
1799.8299554840753	13857538.0	396.20465	13904500.0	401.1978
1799.831344382623	13887945.0	396.63852	13937091.0	401.63715
1799.8327332811707	13923947.0	397.1418	13969648.0	402.14682
1799.834122180184	13952633.0	397.5588	14000257.0	402.56906
1799.8355110787313	13985197.0	398.00385	14029872.0	403.01968
1799.836899977279	14016482.0	398.43347	14065473.0	403.45474
1799.8382888758267	14050475.0	398.9225	14096079.0	403.94995
1799.8396777743744	14078846.0	399.31226	14126078.0	404.3446
1799.8410666729221	14112413.0	399.78482	14159918.0	404.82312
1799.8424555714698	14140180.0	400.17163	14192955.0	405.2148
1799.8438444700178	14173057.0	400.64624	14230683.0	405.69537
1799.8452333690304	14200847.0	401.0222	14259363.0	406.0761
1799.8466222675781	14234257.0	401.48416	14287638.0	406.54388
1799.8480111661258	14265802.0	401.92075	14322027.0	406.98596
1799.8494000646735	14294412.0	402.33316	14349774.0	407.40353
1799.8507889632212	14325898.0	402.77444	14384167.0	407.85043
1799.8521778617685	14356451.0	403.18945	14421748.0	408.27066
1799.8535667603162	14386603.0	403.61255	14451112.0	408.6991
1799.854955658864	14410863.0	403.93695	14469855.0	409.02756
1799.8563445574116	14435922.0	404.31454	14495056.0	409.40994
1799.8577334559593	14461344.0	404.64954	14524139.0	409.74915
1799.8591223545066	14497487.0	405.1354	14561421.0	410.24115
1799.8605112530543	14520059.0	405.44455	14578959.0	410.5542
1799.861900151602	14549717.0	405.85324	14611576.0	410.96805
1799.8632890501497	14577891.0	406.24036	14641692.0	411.36002
1799.8646779486974	14602983.0	406.5757	14675317.0	411.6996
1799.8660668472446	14629255.0	406.9398	14695106.0	412.06827
1799.8674557457923	14653051.0	407.26907	14721379.0	412.40167
1799.86884464434	14684459.0	407.69727	14756567.0	412.83527
1799.8702335428877	14698322.0	407.8796	14764114.0	413.01993
1799.8716224414354	14722665.0	408.2194	14793678.0	413.36398
1799.8730113399827	14748694.0	408.60297	14818170.0	413.75238
1799.8744002385304	14770858.0	408.8868	14836673.0	414.03983
1799.875789137078	14796970.0	409.22864	14869618.0	414.38596
1799.8771780356258	14813756.0	409.47897	14891650.0	414.63947
1799.8785669341735	14833926.0	409.7313	14898842.0	414.89496
1799.8799558327205	14861611.0	410.1142	14940448.0	415.28265
1799.8813447312684	14879481.0	410.35275	14950058.0	415.52423
1799.8827336298161	14899358.0	410.6442	14973191.0	415.81937
1799.8841225283638	14923022.0	410.97177	14993112.0	416.15106
1799.8855114269115	14935588.0	411.1332	15009506.0	416.31454
1799.8869003254583	14964556.0	411.52097	15039232.0	416.70718
1799.8882892235404	14979363.0	411.72324	15052044.0	416.912
1799.8896781220883	14995899.0	411.9436	15070933.0	417.13513
1799.8910670206362	15014831.0	412.198	15086610.0	417.39273
1799.892455919184	15031099.0	412.43634	15106535.0	417.63406
1799.8938448177307	15056189.0	412.77243	15131791.0	417.9744
1799.8952337162784	15063534.0	412.86304	15135899.0	418.06616
1799.8966226148261	15082524.0	413.1177	15155811.0	418.32404
1799.8980115129084	15090716.0	413.2286	15163193.0	418.4363
1799.8994004114563	15110186.0	413.5004	15186439.0	418.71158
1799.9007893100031	15126718.0	413.72238	15209184.0	418.93634
1799.9021782085508	15144761.0	413.95984	15217308.0	419.17676
1799.9035671070985	15140093.0	413.89542	15209591.0	419.11157
1799.9049560056462	15160629.0	414.17038	15234396.0	419.38998
1799.9063449037283	15173169.0	414.34372	15246376.0	419.5655
1799.9077338022755	15175775.0	414.37668	15246800.0	419.59885
1799.9091227008232	15192438.0	414.61633	15264050.0	419.84155
1799.910511599371	15197460.0	414.67584	15273580.0	419.90182
1799.9119004979186	15207033.0	414.8022	15281020.0	420.02975
1799.9132893960007	15214745.0	414.9018	15287518.0	420.13058
1799.914678294548	15216070.0	414.91904	15285926.0	420.1481
1799.9160671930956	15223106.0	415.01462	15296920.0	420.24484
1799.9174560916433	15240299.0	415.26297	15314048.0	420.49634
1799.9188449897254	15234090.0	415.16907	15306731.0	420.40125
1799.920233888273	15241119.0	415.2621	15327770.0	420.49545
1799.9216227868203	15238985.0	415.23425	15313165.0	420.46725
1799.923011685368	15234228.0	415.1832	15309293.0	420.4156
1799.92440058345	15238873.0	415.23117	15311841.0	420.4641
1799.9257894819978	15235445.0	415.1901	15305248.0	420.42258
1799.9271783805455	15235325.0	415.189	15303779.0	420.42142
1799.928567278627	15234492.0	415.17947	15306931.0	420.41177
1799.9299561771747	15237026.0	415.21152	15316497.0	420.4442
1799.9313450757224	15243178.0	415.2896	15313576.0	420.52332
1799.9327339738045	15236836.0	415.20984	15315059.0	420.44254
1799.9341228723522	15236075.0	415.1918	15308696.0	420.42426
1799.9355117708994	15243931.0	415.29968	15311351.0	420.5335
1799.9369006689815	15245588.0	415.32324	15318374.0	420.55737
1799.9382895675292	15243570.0	415.2991	15313102.0	420.53293
1799.9396784660769	15245277.0	415.32648	15319600.0	420.56067
1799.941067364159	15244370.0	415.3233	15317743.0	420.55746
1799.9424562627057	15242543.0	415.29272	15312917.0	420.52646
1799.9438451612536	15248747.0	415.3727	15316753.0	420.60748
1799.9452340593364	15248205.0	415.3646	15315737.0	420.5992
1799.946622957884	15244943.0	415.3361	15316229.0	420.57037
1799.9480118559657	15248505.0	415.37137	15319028.0	420.60608
1799.9494007545125	15241790.0	415.27707	15311110.0	420.51062
1799.9507896530602	15250395.0	415.39694	15319100.0	420.632
1799.952178551143	15246419.0	415.3358	15316634.0	420.57004
1799.9535674496908	15255367.0	415.46124	15329141.0	420.6971
1799.9549563477724	15248074.0	415.36932	15316206.0	420.60403
1799.9563452463192	15251358.0	415.42514	15320632.0	420.66055
1799.957734144867	15249021.0	415.38315	15319191.0	420.61804
1799.9591230429498	15258496.0	415.49893	15328100.0	420.73526
1799.9605119414975	15249987.0	415.39743	15314788.0	420.63248
1799.961900839579	15253422.0	415.43695	15320415.0	420.67252
1799.963289738126	15257960.0	415.48764	15323208.0	420.72385
1799.964678636208	15249319.0	415.3865	15309673.0	420.62143
1799.9660675347566	15249543.0	415.38776	15313032.0	420.62268
1799.9674564328386	15257321.0	415.50598	15323542.0	420.74243
1799.9688453313854	15256862.0	415.49652	15323573.0	420.73285
1799.970234229467	15253840.0	415.4374	15317107.0	420.673
1799.9716231280147	15250510.0	415.4097	15311397.0	420.64493
1799.9730120260976	15257362.0	415.49515	15328074.0	420.73145
1799.9744009246454	15254432.0	415.44852	15315263.0	420.6842
1799.9757898227265	15258469.0	415.50964	15322389.0	420.74612
1799.9771787212737	15256140.0	415.47284	15316811.0	420.70883
1799.9785676193558	15267378.0	415.637	15333296.0	420.8751
1799.9799565179042	15254436.0	415.44974	15313343.0	420.68546
1799.9813454159864	15268615.0	415.66745	15335911.0	420.9059
1799.9827343140676	15250040.0	415.41165	15309150.0	420.6469
1799.9841232126148	15258466.0	415.52734	15315985.0	420.76404
1799.9855121106968	15266543.0	415.6361	15331662.0	420.87415
1799.986901009245	15258848.0	415.5138	15320567.0	420.7503
1799.9882899073273	15260345.0	415.55533	15321243.0	420.7924
1799.9896788054086	15261837.0	415.54974	15319511.0	420.7867
1799.9910677039559	15263931.0	415.58362	15320179.0	420.821
1799.992456602038	15259088.0	415.51678	15318579.0	420.75336
1799.993845500586	15259387.0	415.5219	15320387.0	420.7585
1799.9952343986681	15261157.0	415.5564	15322407.0	420.79346
1799.9966232967497	15274932.0	415.74817	15341042.0	420.98767
1799.9980121952967	15269619.0	415.66708	15329266.0	420.90555
1799.999401093379	15262475.0	415.5668	15318071.0	420.804
1800.0007899914615	15273972.0	415.72708	15331323.0	420.9663
1800.0021788900092	15269678.0	415.68094	15332659.0	420.91956
1800.0035677880908	15269737.0	415.68982	15326396.0	420.92856
1800.0049566861728	15260929.0	415.5733	15315929.0	420.81058
1800.0063455847205	15278752.0	415.79446	15343195.0	421.03452
1800.0077344828026	15279759.0	415.8125	15339453.0	421.05283
1800.0091233808846	15265473.0	415.61966	15324579.0	420.8575
1800.0105122794319	15272194.0	415.72476	15328000.0	420.96396
1800.011901177514	15268935.0	415.66965	15321541.0	420.90814
1800.013290075596	15276361.0	415.76932	15333534.0	421.00903
1800.0146789741436	15274294.0	415.74033	15329180.0	420.9797
1800.0160678722257	15271996.0	415.70834	15332307.0	420.94736
1800.0174567703073	15282063.0	415.8543	15336971.0	421.0951
1800.0188456683893	15273243.0	415.73346	15326163.0	420.97275
1800.020234566937	15273631.0	415.73578	15326800.0	420.9751
1800.021623465019	15274874.0	415.74884	15329834.0	420.9883
1800.023012363101	15277572.0	415.78247	15334166.0	421.02237
1800.0244012611822	15287177.0	415.96313	15346090.0	421.20535
1800.0257901597301	15273473.0	415.7451	15331743.0	420.98456
1800.0271790578129	15285574.0	415.89743	15337736.0	421.1388
1800.028567955895	15273608.0	415.7334	15321242.0	420.97266
1800.0299568539765	15281988.0	415.85922	15332502.0	421.10013
1800.0313457520576	15288525.0	415.94495	15347762.0	421.1869
1800.0327346506053	15277337.0	415.7948	15328789.0	421.03485
1800.0341235486883	15286343.0	415.91727	15340661.0	421.1589
1800.0355124467703	15281131.0	415.8521	15332318.0	421.09293
1800.036901344852	15286354.0	415.9189	15340712.0	421.16055
1800.038290242933	15291845.0	416.00195	15344521.0	421.24463
1800.0396791414807	15287185.0	415.9528	15340568.0	421.19485
1800.0410680395637	15288898.0	415.95166	15341964.0	421.1937
1800.0424569376457	15287138.0	415.92844	15338579.0	421.1702
1800.0438458357273	15285244.0	415.94238	15336081.0	421.1843
1800.0452347338085	15288159.0	415.94876	15338217.0	421.19073
1800.0466236318905	15287653.0	415.95615	15336672.0	421.19827
1800.0480125299734	15292768.0	416.00674	15340842.0	421.24948
1800.0494014285212	15287705.0	415.93744	15337375.0	421.17932
1800.0507903266023	15290148.0	415.9707	15338609.0	421.21298
1800.0521792246839	15292746.0	416.0132	15341410.0	421.256
1800.053568122766	15292290.0	415.99893	15340104.0	421.24158
1800.0549570208489	15292659.0	416.0234	15338866.0	421.26633
1800.056345918931	15296556.0	416.06198	15342828.0	421.30542
1800.057734817012	15290963.0	415.98376	15339751.0	421.22623
1800.0591237150936	15296874.0	416.07605	15344595.0	421.31964
1800.0605126131757	15293146.0	416.0437	15339243.0	421.2869
1800.0619015112584	15300051.0	416.1052	15350139.0	421.34915
1800.0632904093407	15301045.0	416.12427	15352098.0	421.36847
1800.0646793074218	15301582.0	416.135	15346038.0	421.37936
1800.0660682055034	15295922.0	416.06967	15342815.0	421.3132
1800.0674571035854	15300496.0	416.12598	15343820.0	421.37024
